,name,task,n_embd,train_size,seed,trainer/global_step,val_loss/add_in_dist,val_loss/add_ood_8digit,val_loss/add_ood_10digit,val_loss/add_ood_11digit,val_acc/add_in_dist,val_acc/add_ood_8digit,val_acc/add_ood_10digit,val_acc/add_ood_11digit,val_loss/ali_in_dist,val_loss/car_in_dist,val_loss/mad_in_dist,val_loss/rev_in_dist,val_loss/ali_ood_8digit,val_loss/car_ood_8digit,val_loss/mad_ood_8digit,val_loss/rev_ood_8digit,val_loss/ali_ood_10digit,val_loss/ali_ood_11digit,val_loss/car_ood_10digit,val_loss/car_ood_11digit,val_loss/mad_ood_10digit,val_loss/mad_ood_11digit,val_loss/rev_ood_10digit,val_loss/rev_ood_11digit,val_acc/ali_in_dist,val_acc/car_in_dist,val_acc/mad_in_dist,val_acc/rev_in_dist,val_acc/ali_ood_8digit,val_acc/car_ood_8digit,val_acc/mad_ood_8digit,val_acc/rev_ood_8digit,val_acc/ali_ood_10digit,val_acc/ali_ood_11digit,val_acc/car_ood_10digit,val_acc/car_ood_11digit,val_acc/mad_ood_10digit,val_acc/mad_ood_11digit,val_acc/rev_ood_10digit,val_acc/rev_ood_11digit
61,tdec_1344embd_mix_1000000_s1,mix,1344,1000000,1,31999,1.666402795308386e-06,0.15322962403297424,5.347682476043701,8.481103897094727,1,0.4699999988079071,0,0,1.1351804829473622e-08,1.356835070964735e-07,3.628900913099642e-07,3.2732233989918313e-07,0.2704271972179413,0.05731084197759628,0.017222287133336067,0.05833645910024643,1.607210636138916,2.8034164905548096,2.792283535003662,4.710907936096191,5.093932628631592,7.4381422996521,4.112270355224609,11.32776165008545,1,1,1,1,0.05000000074505806,0.7599999904632568,0.8899999856948853,0.7099999785423279,0,0,0,0,0,0,0,0
62,tdec_640embd_add_10000_s3,add,640,10000,3,31999,0.5442613363265991,2.8009674549102783,5.225905895233154,6.5482892990112305,0.7400000095367432,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,tdec_576embd_mix_1000000_s1,mix,576,1000000,1,31999,1.0617372936394531e-06,0.6563074588775635,4.4465131759643555,5.346749782562256,1,0.019999999552965164,0,0,9.047838034348388e-09,1.0910083574344751e-06,2.848978510883171e-07,1.3078167171443056e-07,0.6347159743309021,0.6179749965667725,0.5610151886940002,0.0024844303261488676,2.1441490650177,3.445549964904785,2.455756187438965,3.857575893402099,4.450712203979492,5.3194169998168945,5.785333633422852,11.524494171142578,1,1,1,1,0,0.07999999821186066,0.07000000029802322,0.9900000095367432,0,0,0.009999999776482582,0,0,0,0,0
64,tdec_1280embd_add_10000_s1,add,1280,10000,1,31999,0.00874695461243391,0.3266380727291107,8.346759796142578,14.717680931091309,0.9800000190734864,0.3799999952316284,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,tdec_640embd_add_10000_s2,add,640,10000,2,31999,0.05647065117955208,2.07250714302063,4.3493194580078125,6.186132907867432,0.8999999761581421,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,tdec_1344embd_add_1000000_s1,add,1344,1000000,1,31999,1.4923657178878784,1.7413382530212402,1.833225131034851,1.8783973455429075,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,tdec_576embd_add_1000000_s1,add,576,1000000,1,31999,0.0008391112205572426,1.059656858444214,5.535039901733398,7.788234710693359,1,0.09000000357627869,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,tdec_896embd_mix_100000_s1,mix,896,100000,1,31999,0.01959853619337082,0.10336105525493622,4.104290962219238,5.5545735359191895,0.959999978542328,0.6399999856948853,0,0,2.08289545611251e-08,1.803106357556317e-07,1.6234079112109612e-06,5.369076916394988e-07,1.169013261795044,0.01266202423721552,0.02820472978055477,0.039126817137002945,2.6393606662750244,4.743068695068359,2.4582173824310303,3.657613515853882,4.600225925445557,6.281240463256836,2.813052177429199,9.869376182556152,1,1,1,1,0,0.8999999761581421,0.9200000166893004,0.8399999737739563,0,0,0,0,0,0,0,0
69,tdec_1088embd_add_100000_s1,add,1088,100000,1,31999,1.1680257330226596e-06,2.3099472522735596,6.181310653686523,8.87333869934082,1,0.05000000074505806,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,tdec_256embd_mix_10000_s1,mix,256,10000,1,21999,0.044358622282743454,0.03157174587249756,2.1779749393463135,4.139659881591797,0.8600000143051147,0.8700000047683716,0,0,2.988438154716278e-07,1.956768574018497e-05,1.4240761629480405e-05,3.3682550565572456e-05,1.544751398796507e-06,0.0006327145383693278,4.433186404639855e-05,0.0010681749554350972,1.2976291179656982,2.794757604598999,1.5406615734100342,3.0448620319366455,2.0824167728424072,4.306554794311523,0.0761483833193779,4.38674783706665,1,1,1,1,1,1,1,0.9900000095367432,0,0,0.07999999821186066,0,0,0,0.5699999928474426,0
